Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2026-06-10T22:01:34.000;599628093999998800;25;43;1000
2026-06-10T22:01:34.038;599628094038460400;26;37;997
2026-06-10T22:01:34.076;599628094076922000;30;35;994
2026-06-10T22:01:34.115;599628094115383400;26;40;997
2026-06-10T22:01:34.153;599628094153845000;35;35;992
2026-06-10T22:01:34.192;599628094192306600;29;45;991
2026-06-10T22:01:34.230;599628094230768100;26;46;988
2026-06-10T22:01:34.269;599628094269229700;29;40;993
2026-06-10T22:01:34.307;599628094307691100;30;37;985
2026-06-10T22:01:34.346;599628094346152700;26;40;992
2026-06-10T22:01:34.384;599628094384614300;26;43;988
2026-06-10T22:01:34.423;599628094423075800;34;45;983
2026-06-10T22:01:34.461;599628094461537300;26;40;983
2026-06-10T22:01:34.500;599628094499998800;29;39;986
2026-06-10T22:01:34.538;599628094538460400;24;42;983
2026-06-10T22:01:34.576;599628094576922000;26;36;984
2026-06-10T22:01:34.615;599628094615383400;28;39;986
2026-06-10T22:01:34.653;599628094653845000;28;35;976
2026-06-10T22:01:34.692;599628094692306600;31;36;979
2026-06-10T22:01:34.730;599628094730768100;31;36;978
2026-06-10T22:01:34.769;599628094769229600;36;37;984
2026-06-10T22:01:34.807;599628094807691100;30;37;978
2026-06-10T22:01:34.846;599628094846152700;35;44;981
2026-06-10T22:01:34.884;599628094884614300;25;42;976
2026-06-10T22:01:34.923;599628094923075800;27;43;973
2026-06-10T22:01:34.961;599628094961537300;36;46;980
2026-06-10T22:01:35.000;599628094999998800;35;39;975
2026-06-10T22:01:35.038;599628095038460400;28;35;977
2026-06-10T22:01:35.076;599628095076922000;28;45;974
2026-06-10T22:01:35.115;599628095115383400;28;45;975
2026-06-10T22:01:35.153;599628095153845000;28;44;979
2026-06-10T22:01:35.192;599628095192306600;35;38;974
2026-06-10T22:01:35.230;599628095230768100;26;40;984
2026-06-10T22:01:35.269;599628095269229600;29;38;981
2026-06-10T22:01:35.307;599628095307691100;24;35;982
2026-06-10T22:01:35.346;599628095346152700;29;36;981
2026-06-10T22:01:35.384;599628095384614300;34;43;985
2026-06-10T22:01:35.423;599628095423075800;33;37;980
2026-06-10T22:01:35.461;599628095461537300;34;42;980
2026-06-10T22:01:35.500;599628095499998800;36;44;984
2026-06-10T22:01:35.538;599628095538460400;29;45;988
2026-06-10T22:01:35.576;599628095576922000;31;39;983
2026-06-10T22:01:35.615;599628095615383400;26;46;989
2026-06-10T22:01:35.653;599628095653845000;32;37;988
2026-06-10T22:01:35.692;599628095692306600;31;42;989
2026-06-10T22:01:35.730;599628095730768100;25;44;995
2026-06-10T22:01:35.769;599628095769229600;25;43;995
2026-06-10T22:01:35.807;599628095807691100;29;44;991
2026-06-10T22:01:35.846;599628095846152700;26;45;995
2026-06-10T22:01:35.884;599628095884614300;34;39;998
2026-06-10T22:01:35.923;599628095923075700;30;44;994
2026-06-10T22:01:35.961;599628095961537300;25;36;1000
2026-06-10T22:01:36.000;599628095999998800;33;41;1005
2026-06-10T22:01:36.038;599628096038460400;29;43;1000
2026-06-10T22:01:36.076;599628096076922000;28;44;999
2026-06-10T22:01:36.115;599628096115383400;35;42;1004
2026-06-10T22:01:36.153;599628096153845000;25;35;1001
2026-06-10T22:01:36.192;599628096192306600;27;37;1005
2026-06-10T22:01:36.230;599628096230768100;29;40;1008
2026-06-10T22:01:36.269;599628096269229600;28;36;1014
2026-06-10T22:01:36.307;599628096307691100;29;36;1006
2026-06-10T22:01:36.346;599628096346152700;33;34;1016
2026-06-10T22:01:36.384;599628096384614300;24;46;1013
2026-06-10T22:01:36.423;599628096423075700;32;43;1016
2026-06-10T22:01:36.461;599628096461537300;35;41;1015
2026-06-10T22:01:36.500;599628096499998800;34;44;1012
2026-06-10T22:01:36.538;599628096538460400;35;43;1014
2026-06-10T22:01:36.576;599628096576921900;30;42;1015
2026-06-10T22:01:36.615;599628096615383400;29;39;1014
2026-06-10T22:01:36.653;599628096653845000;36;42;1019
2026-06-10T22:01:36.692;599628096692306600;26;38;1017
2026-06-10T22:01:36.730;599628096730768100;30;36;1018
2026-06-10T22:01:36.769;599628096769229600;35;40;1021
2026-06-10T22:01:36.807;599628096807691100;27;39;1017
2026-06-10T22:01:36.846;599628096846152700;30;38;1020
2026-06-10T22:01:36.884;599628096884614300;32;44;1025
2026-06-10T22:01:36.923;599628096923075700;27;38;1025
2026-06-10T22:01:36.961;599628096961537300;33;38;1020
2026-06-10T22:01:37.000;599628096999998800;27;40;1024
2026-06-10T22:01:37.038;599628097038460400;36;42;1017
2026-06-10T22:01:37.076;599628097076921900;29;42;1025
2026-06-10T22:01:37.115;599628097115383400;30;36;1017
2026-06-10T22:01:37.153;599628097153845000;31;45;1022
2026-06-10T22:01:37.192;599628097192306600;27;44;1025
2026-06-10T22:01:37.230;599628097230768100;35;38;1018
2026-06-10T22:01:37.269;599628097269229600;35;34;1017
2026-06-10T22:01:37.307;599628097307691100;28;44;1016
2026-06-10T22:01:37.346;599628097346152700;30;40;1019
2026-06-10T22:01:37.384;599628097384614300;29;38;1022
2026-06-10T22:01:37.423;599628097423075700;33;40;1018
2026-06-10T22:01:37.461;599628097461537300;32;42;1013
2026-06-10T22:01:37.500;599628097499998800;27;38;1018
2026-06-10T22:01:37.538;599628097538460400;28;40;1019
2026-06-10T22:01:37.576;599628097576921900;30;37;1018
2026-06-10T22:01:37.615;599628097615383400;33;43;1011
2026-06-10T22:01:37.653;599628097653845000;36;39;1014
2026-06-10T22:01:37.692;599628097692306600;28;42;1007
2026-06-10T22:01:37.730;599628097730768000;31;36;1012
2026-06-10T22:01:37.769;599628097769229600;30;34;1004
2026-06-10T22:01:37.807;599628097807691100;27;41;1004
2026-06-10T22:01:37.846;599628097846152700;36;40;1008
2026-06-10T22:01:37.884;599628097884614300;30;37;1004
2026-06-10T22:01:37.923;599628097923075700;31;38;998
2026-06-10T22:01:37.961;599628097961537300;28;43;1001
2026-06-10T22:01:38.000;599628097999998800;26;37;1001
2026-06-10T22:01:38.038;599628098038460400;31;39;995
2026-06-10T22:01:38.076;599628098076921900;35;44;1000
2026-06-10T22:01:38.115;599628098115383400;27;37;992
2026-06-10T22:01:38.153;599628098153845000;26;45;991
2026-06-10T22:01:38.192;599628098192306600;26;45;997
2026-06-10T22:01:38.230;599628098230768000;32;41;996
2026-06-10T22:01:38.269;599628098269229600;29;42;994
2026-06-10T22:01:38.307;599628098307691100;25;36;994
2026-06-10T22:01:38.346;599628098346152700;30;45;986
2026-06-10T22:01:38.384;599628098384614100;35;37;986
2026-06-10T22:01:38.423;599628098423075700;29;35;986
2026-06-10T22:01:38.461;599628098461537300;34;37;983
2026-06-10T22:01:38.500;599628098499998800;34;44;980
2026-06-10T22:01:38.538;599628098538460400;31;35;984
2026-06-10T22:01:38.576;599628098576921900;25;35;982
2026-06-10T22:01:38.615;599628098615383400;35;44;978
2026-06-10T22:01:38.653;599628098653845000;28;35;985
2026-06-10T22:01:38.692;599628098692306600;33;35;984
2026-06-10T22:01:38.730;599628098730768000;36;37;979
2026-06-10T22:01:38.769;599628098769229600;30;42;980
2026-06-10T22:01:38.807;599628098807691100;35;39;976
2026-06-10T22:01:38.846;599628098846152700;28;36;974
2026-06-10T22:01:38.884;599628098884614100;29;38;976
2026-06-10T22:01:38.923;599628098923075700;27;41;979
2026-06-10T22:01:38.961;599628098961537300;32;35;975
2026-06-10T22:01:39.000;599628098999998800;26;40;976
2026-06-10T22:01:39.038;599628099038460300;25;35;981
2026-06-10T22:01:39.076;599628099076921900;26;46;977
2026-06-10T22:01:39.115;599628099115383400;28;41;979
2026-06-10T22:01:39.153;599628099153845000;25;45;976
2026-06-10T22:01:39.192;599628099192306600;26;35;976
2026-06-10T22:01:39.230;599628099230768000;30;41;983
2026-06-10T22:01:39.269;599628099269229600;27;39;981
2026-06-10T22:01:39.307;599628099307691100;30;41;982
2026-06-10T22:01:39.346;599628099346152700;32;39;982
2026-06-10T22:01:39.384;599628099384614100;26;42;984
2026-06-10T22:01:39.423;599628099423075700;32;44;980
2026-06-10T22:01:39.461;599628099461537300;25;36;980
2026-06-10T22:01:39.500;599628099499998800;31;43;988
2026-06-10T22:01:39.538;599628099538460300;32;42;987
2026-06-10T22:01:39.576;599628099576921900;32;38;988
2026-06-10T22:01:39.615;599628099615383400;24;36;990
2026-06-10T22:01:39.653;599628099653845000;30;37;993
2026-06-10T22:01:39.692;599628099692306400;29;42;990
2026-06-10T22:01:39.730;599628099730768000;36;42;996
2026-06-10T22:01:39.769;599628099769229600;24;43;993
2026-06-10T22:01:39.807;599628099807691100;30;36;998
2026-06-10T22:01:39.846;599628099846152700;32;40;997
2026-06-10T22:01:39.884;599628099884614100;34;41;995
2026-06-10T22:01:39.923;599628099923075700;36;40;1000
2026-06-10T22:01:39.961;599628099961537300;28;41;995
2026-06-10T22:01:40.000;599628099999998800;27;34;1000
2026-06-10T22:01:40.038;599628100038460300;28;35;999
2026-06-10T22:01:40.076;599628100076921900;28;38;999
2026-06-10T22:01:40.115;599628100115383400;30;38;1007
2026-06-10T22:01:40.153;599628100153845000;32;41;1006
2026-06-10T22:01:40.192;599628100192306400;31;37;1007
2026-06-10T22:01:40.230;599628100230768000;36;34;1003
2026-06-10T22:01:40.269;599628100269229600;33;36;1007
2026-06-10T22:01:40.307;599628100307691100;27;35;1014
2026-06-10T22:01:40.346;599628100346152700;33;42;1013
2026-06-10T22:01:40.384;599628100384614100;25;36;1015
2026-06-10T22:01:40.423;599628100423075700;31;37;1017
2026-06-10T22:01:40.461;599628100461537300;30;36;1018
2026-06-10T22:01:40.500;599628100499998800;24;42;1017
2026-06-10T22:01:40.538;599628100538460300;24;35;1016
2026-06-10T22:01:40.576;599628100576921900;31;43;1018
2026-06-10T22:01:40.615;599628100615383400;26;37;1019
2026-06-10T22:01:40.653;599628100653845000;32;42;1017
2026-06-10T22:01:40.692;599628100692306400;33;37;1020
2026-06-10T22:01:40.730;599628100730768000;33;43;1017
2026-06-10T22:01:40.769;599628100769229600;34;42;1016
2026-06-10T22:01:40.807;599628100807691100;33;40;1025
2026-06-10T22:01:40.846;599628100846152600;28;35;1020
2026-06-10T22:01:40.884;599628100884614100;31;39;1021
2026-06-10T22:01:40.923;599628100923075700;34;39;1023
2026-06-10T22:01:40.961;599628100961537300;27;43;1022
2026-06-10T22:01:41.000;599628100999998800;30;38;1020
2026-06-10T22:01:41.038;599628101038460300;29;44;1018
2026-06-10T22:01:41.076;599628101076921900;25;39;1019
2026-06-10T22:01:41.115;599628101115383400;26;43;1022
2026-06-10T22:01:41.153;599628101153845000;31;36;1021
2026-06-10T22:01:41.192;599628101192306400;25;35;1023
2026-06-10T22:01:41.230;599628101230768000;33;34;1024
2026-06-10T22:01:41.269;599628101269229600;32;38;1020
2026-06-10T22:01:41.307;599628101307691100;35;46;1015
2026-06-10T22:01:41.346;599628101346152600;36;40;1014
2026-06-10T22:01:41.384;599628101384614100;32;37;1022
2026-06-10T22:01:41.423;599628101423075700;34;38;1019
2026-06-10T22:01:41.461;599628101461537300;32;43;1021
2026-06-10T22:01:41.500;599628101499998700;33;45;1019
2026-06-10T22:01:41.538;599628101538460300;28;36;1018
2026-06-10T22:01:41.576;599628101576921900;32;44;1011
2026-06-10T22:01:41.615;599628101615383400;35;37;1012
2026-06-10T22:01:41.653;599628101653845000;34;39;1015
2026-06-10T22:01:41.692;599628101692306400;31;40;1012
2026-06-10T22:01:41.730;599628101730768000;26;38;1007
2026-06-10T22:01:41.769;599628101769229600;36;39;1010
2026-06-10T22:01:41.807;599628101807691100;26;37;1008
2026-06-10T22:01:41.846;599628101846152600;28;39;1002
2026-06-10T22:01:41.884;599628101884614100;30;38;999
2026-06-10T22:01:41.923;599628101923075700;33;44;1001
2026-06-10T22:01:41.961;599628101961537300;26;40;1003
2026-06-10T22:01:42.000;599628101999998700;33;42;996
2026-06-10T22:01:42.038;599628102038460300;26;45;997
2026-06-10T22:01:42.076;599628102076921900;26;45;999
2026-06-10T22:01:42.115;599628102115383400;31;36;997
2026-06-10T22:01:42.153;599628102153845000;34;45;996
2026-06-10T22:01:42.192;599628102192306400;24;34;989
2026-06-10T22:01:42.230;599628102230768000;35;44;989
2026-06-10T22:01:42.269;599628102269229600;28;45;995
2026-06-10T22:01:42.307;599628102307691100;32;46;995
2026-06-10T22:01:42.346;599628102346152600;30;44;988
2026-06-10T22:01:42.384;599628102384614100;36;38;990
2026-06-10T22:01:42.423;599628102423075700;31;36;988
2026-06-10T22:01:42.461;599628102461537300;25;38;982
2026-06-10T22:01:42.500;599628102499998700;35;46;988
2026-06-10T22:01:42.538;599628102538460300;31;41;982
2026-06-10T22:01:42.576;599628102576921900;25;40;987
2026-06-10T22:01:42.615;599628102615383400;26;43;983
2026-06-10T22:01:42.653;599628102653844900;32;37;980
2026-06-10T22:01:42.692;599628102692306400;25;44;978
2026-06-10T22:01:42.730;599628102730768000;27;42;979
2026-06-10T22:01:42.769;599628102769229600;30;40;983
2026-06-10T22:01:42.807;599628102807691100;30;42;981
2026-06-10T22:01:42.846;599628102846152600;30;45;977
2026-06-10T22:01:42.884;599628102884614100;31;40;974
2026-06-10T22:01:42.923;599628102923075700;33;34;982
2026-06-10T22:01:42.961;599628102961537300;33;36;975
2026-06-10T22:01:43.000;599628102999998700;33;35;973
2026-06-10T22:01:43.038;599628103038460300;31;35;974
2026-06-10T22:01:43.076;599628103076921900;32;45;973
2026-06-10T22:01:43.115;599628103115383400;30;44;975
2026-06-10T22:01:43.153;599628103153844900;35;45;980
2026-06-10T22:01:43.192;599628103192306400;28;41;980
2026-06-10T22:01:43.230;599628103230768000;26;39;982
2026-06-10T22:01:43.269;599628103269229600;34;43;979
2026-06-10T22:01:43.307;599628103307691000;25;35;979
2026-06-10T22:01:43.346;599628103346152600;33;45;982
2026-06-10T22:01:43.384;599628103384614100;31;37;982
2026-06-10T22:01:43.423;599628103423075700;32;42;982
2026-06-10T22:01:43.461;599628103461537300;28;46;982
2026-06-10T22:01:43.500;599628103499998700;33;41;980
2026-06-10T22:01:43.538;599628103538460300;34;35;986
2026-06-10T22:01:43.576;599628103576921900;32;43;988
2026-06-10T22:01:43.615;599628103615383400;26;39;987
2026-06-10T22:01:43.653;599628103653844900;27;39;986
2026-06-10T22:01:43.692;599628103692306400;28;35;990
2026-06-10T22:01:43.730;599628103730768000;34;39;995
2026-06-10T22:01:43.769;599628103769229600;30;45;995
2026-06-10T22:01:43.807;599628103807691000;24;45;989
2026-06-10T22:01:43.846;599628103846152600;28;40;997
2026-06-10T22:01:43.884;599628103884614100;34;45;997
2026-06-10T22:01:43.923;599628103923075700;31;45;999
2026-06-10T22:01:43.961;599628103961537200;30;36;995
2026-06-10T22:01:44.000;599628103999998700;28;38;1000
2026-06-10T22:01:44.038;599628104038460300;25;42;998
2026-06-10T22:01:44.076;599628104076921900;33;38;1005
2026-06-10T22:01:44.115;599628104115383400;24;35;1004
2026-06-10T22:01:44.153;599628104153844900;33;41;1004
2026-06-10T22:01:44.192;599628104192306400;28;44;1003
2026-06-10T22:01:44.230;599628104230768000;28;34;1006
2026-06-10T22:01:44.269;599628104269229600;32;46;1011
2026-06-10T22:01:44.307;599628104307691000;30;37;1010
2026-06-10T22:01:44.346;599628104346152600;33;37;1009
2026-06-10T22:01:44.384;599628104384614100;32;36;1017
2026-06-10T22:01:44.423;599628104423075700;24;37;1014
2026-06-10T22:01:44.461;599628104461537200;35;43;1014
2026-06-10T22:01:44.500;599628104499998700;30;40;1015
2026-06-10T22:01:44.538;599628104538460300;27;42;1013
2026-06-10T22:01:44.576;599628104576921900;32;40;1018
2026-06-10T22:01:44.615;599628104615383300;28;36;1023
2026-06-10T22:01:44.653;599628104653844900;33;40;1022
2026-06-10T22:01:44.692;599628104692306400;28;44;1015
2026-06-10T22:01:44.730;599628104730768000;32;40;1025
2026-06-10T22:01:44.769;599628104769229600;34;40;1016
2026-06-10T22:01:44.807;599628104807691000;35;42;1019
2026-06-10T22:01:44.846;599628104846152600;27;42;1017
2026-06-10T22:01:44.884;599628104884614100;34;42;1019
2026-06-10T22:01:44.923;599628104923075700;27;44;1024
2026-06-10T22:01:44.961;599628104961537200;35;42;1017
2026-06-10T22:01:45.000;599628104999998700;30;43;1025
2026-06-10T22:01:45.038;599628105038460300;26;43;1018
2026-06-10T22:01:45.076;599628105076921900;26;42;1019
2026-06-10T22:01:45.115;599628105115383300;24;39;1022
2026-06-10T22:01:45.153;599628105153844900;31;44;1024
2026-06-10T22:01:45.192;599628105192306400;33;42;1021
2026-06-10T22:01:45.230;599628105230768000;28;34;1025
2026-06-10T22:01:45.269;599628105269229600;30;34;1018
2026-06-10T22:01:45.307;599628105307691000;25;40;1018
2026-06-10T22:01:45.346;599628105346152600;30;40;1020
2026-06-10T22:01:45.384;599628105384614100;27;45;1019
2026-06-10T22:01:45.423;599628105423075700;27;39;1019
2026-06-10T22:01:45.461;599628105461537200;31;44;1012
2026-06-10T22:01:45.500;599628105499998700;25;38;1017
2026-06-10T22:01:45.538;599628105538460300;30;37;1018
2026-06-10T22:01:45.576;599628105576921900;27;39;1015
2026-06-10T22:01:45.615;599628105615383300;26;37;1011
2026-06-10T22:01:45.653;599628105653844900;35;38;1010
2026-06-10T22:01:45.692;599628105692306400;30;44;1010
2026-06-10T22:01:45.730;599628105730768000;33;41;1011
2026-06-10T22:01:45.769;599628105769229400;30;41;1010
2026-06-10T22:01:45.807;599628105807691000;27;37;1010
2026-06-10T22:01:45.846;599628105846152600;32;37;1008
2026-06-10T22:01:45.884;599628105884614100;34;40;1001
2026-06-10T22:01:45.923;599628105923075700;28;40;1007
2026-06-10T22:01:45.961;599628105961537200;29;40;1005
2026-06-10T22:01:46.000;599628105999998700;26;38;996
2026-06-10T22:01:46.038;599628106038460300;33;41;995
2026-06-10T22:01:46.076;599628106076921900;34;36;997
2026-06-10T22:01:46.115;599628106115383300;34;44;993
2026-06-10T22:01:46.153;599628106153844900;30;39;994
2026-06-10T22:01:46.192;599628106192306400;29;45;993
2026-06-10T22:01:46.230;599628106230768000;24;37;995
2026-06-10T22:01:46.269;599628106269229400;26;46;995
2026-06-10T22:01:46.307;599628106307691000;32;37;992
2026-06-10T22:01:46.346;599628106346152600;26;38;987
2026-06-10T22:01:46.384;599628106384614100;31;35;988
2026-06-10T22:01:46.423;599628106423075600;33;35;988
2026-06-10T22:01:46.461;599628106461537200;34;44;982
2026-06-10T22:01:46.500;599628106499998700;27;43;980
2026-06-10T22:01:46.538;599628106538460300;34;45;981
2026-06-10T22:01:46.576;599628106576921900;35;39;983
2026-06-10T22:01:46.615;599628106615383300;32;37;987
2026-06-10T22:01:46.653;599628106653844900;35;44;977
2026-06-10T22:01:46.692;599628106692306400;25;38;981
2026-06-10T22:01:46.730;599628106730768000;31;45;978
2026-06-10T22:01:46.769;599628106769229400;25;45;981
2026-06-10T22:01:46.807;599628106807691000;31;38;975
2026-06-10T22:01:46.846;599628106846152600;33;43;977
2026-06-10T22:01:46.884;599628106884614100;28;40;976
2026-06-10T22:01:46.923;599628106923075600;28;46;978
2026-06-10T22:01:46.961;599628106961537200;30;43;981
2026-06-10T22:01:47.000;599628106999998700;26;37;983
2026-06-10T22:01:47.038;599628107038460300;27;41;980
2026-06-10T22:01:47.076;599628107076921900;29;40;979
2026-06-10T22:01:47.115;599628107115383300;29;44;979
2026-06-10T22:01:47.153;599628107153844900;32;46;975
2026-06-10T22:01:47.192;599628107192306400;34;41;978
2026-06-10T22:01:47.230;599628107230768000;31;36;983
2026-06-10T22:01:47.269;599628107269229400;30;35;983
2026-06-10T22:01:47.307;599628107307691000;26;45;979
2026-06-10T22:01:47.346;599628107346152600;26;35;978
2026-06-10T22:01:47.384;599628107384614100;34;46;977
2026-06-10T22:01:47.423;599628107423075600;25;43;983
2026-06-10T22:01:47.461;599628107461537200;27;38;981
2026-06-10T22:01:47.500;599628107499998700;28;44;980
2026-06-10T22:01:47.538;599628107538460300;24;44;981
2026-06-10T22:01:47.576;599628107576921700;35;45;989
2026-06-10T22:01:47.615;599628107615383300;36;35;984
2026-06-10T22:01:47.653;599628107653844900;32;41;990
2026-06-10T22:01:47.692;599628107692306400;32;37;988
2026-06-10T22:01:47.730;599628107730768000;30;39;989
2026-06-10T22:01:47.769;599628107769229400;26;40;992
2026-06-10T22:01:47.807;599628107807691000;29;37;994
2026-06-10T22:01:47.846;599628107846152600;35;36;996
2026-06-10T22:01:47.884;599628107884614100;28;42;991
2026-06-10T22:01:47.923;599628107923075600;34;41;1002
2026-06-10T22:01:47.961;599628107961537200;26;43;1004
2026-06-10T22:01:48.000;599628107999998700;29;38;1001
2026-06-10T22:01:48.038;599628108038460300;25;38;996
2026-06-10T22:01:48.076;599628108076921700;28;43;1003
2026-06-10T22:01:48.115;599628108115383300;30;37;1008
2026-06-10T22:01:48.153;599628108153844900;25;41;1001
2026-06-10T22:01:48.192;599628108192306400;26;38;1005
2026-06-10T22:01:48.230;599628108230767900;35;38;1012
2026-06-10T22:01:48.269;599628108269229400;27;37;1009
2026-06-10T22:01:48.307;599628108307691000;33;35;1015
2026-06-10T22:01:48.346;599628108346152600;29;46;1014
2026-06-10T22:01:48.384;599628108384614100;31;39;1010
2026-06-10T22:01:48.423;599628108423075600;34;37;1015
2026-06-10T22:01:48.461;599628108461537200;26;42;1019
2026-06-10T22:01:48.500;599628108499998700;25;38;1019
2026-06-10T22:01:48.538;599628108538460300;26;37;1019
2026-06-10T22:01:48.576;599628108576921700;33;36;1022
2026-06-10T22:01:48.615;599628108615383300;26;46;1019
2026-06-10T22:01:48.653;599628108653844900;28;36;1017
2026-06-10T22:01:48.692;599628108692306400;31;41;1020
2026-06-10T22:01:48.730;599628108730767900;27;36;1016
2026-06-10T22:01:48.769;599628108769229400;29;39;1025
2026-06-10T22:01:48.807;599628108807691000;34;40;1025
2026-06-10T22:01:48.846;599628108846152600;28;34;1022
2026-06-10T22:01:48.884;599628108884614000;32;46;1018
2026-06-10T22:01:48.923;599628108923075600;25;42;1023
2026-06-10T22:01:48.961;599628108961537200;28;36;1026
2026-06-10T22:01:49.000;599628108999998700;36;44;1022
2026-06-10T22:01:49.038;599628109038460300;27;40;1019
2026-06-10T22:01:49.076;599628109076921700;27;39;1023
2026-06-10T22:01:49.115;599628109115383300;31;41;1020
2026-06-10T22:01:49.153;599628109153844900;31;44;1022
2026-06-10T22:01:49.192;599628109192306400;24;37;1016
2026-06-10T22:01:49.230;599628109230767900;25;36;1022
2026-06-10T22:01:49.269;599628109269229400;24;42;1019
2026-06-10T22:01:49.307;599628109307691000;31;43;1020
2026-06-10T22:01:49.346;599628109346152600;36;43;1022
2026-06-10T22:01:49.384;599628109384614000;33;36;1014
2026-06-10T22:01:49.423;599628109423075600;34;43;1021
2026-06-10T22:01:49.461;599628109461537200;33;43;1020
2026-06-10T22:01:49.500;599628109499998700;32;45;1013
2026-06-10T22:01:49.538;599628109538460200;34;41;1017
2026-06-10T22:01:49.576;599628109576921700;27;42;1014
2026-06-10T22:01:49.615;599628109615383300;28;40;1013
2026-06-10T22:01:49.653;599628109653844900;34;38;1013
2026-06-10T22:01:49.692;599628109692306400;24;39;1011
2026-06-10T22:01:49.730;599628109730767900;35;44;1008
2026-06-10T22:01:49.769;599628109769229400;27;45;1005
2026-06-10T22:01:49.807;599628109807691000;33;34;1007
2026-06-10T22:01:49.846;599628109846152600;25;40;1002
2026-06-10T22:01:49.884;599628109884614000;34;40;999
2026-06-10T22:01:49.923;599628109923075600;26;36;1005
2026-06-10T22:01:49.961;599628109961537200;32;40;999
2026-06-10T22:01:50.000;599628109999998700;30;45;1001
2026-06-10T22:01:50.038;599628110038460200;26;42;997
2026-06-10T22:01:50.076;599628110076921700;25;37;993
2026-06-10T22:01:50.115;599628110115383300;29;42;999
2026-06-10T22:01:50.153;599628110153844900;30;40;997
2026-06-10T22:01:50.192;599628110192306400;31;39;995
2026-06-10T22:01:50.230;599628110230767900;28;39;996
2026-06-10T22:01:50.269;599628110269229400;25;37;994
2026-06-10T22:01:50.307;599628110307691000;25;38;993
2026-06-10T22:01:50.346;599628110346152600;32;37;985
2026-06-10T22:01:50.384;599628110384614000;31;39;986
2026-06-10T22:01:50.423;599628110423075600;35;40;984
2026-06-10T22:01:50.461;599628110461537200;33;35;983
2026-06-10T22:01:50.500;599628110499998700;29;46;982
2026-06-10T22:01:50.538;599628110538460200;25;44;983
2026-06-10T22:01:50.576;599628110576921700;31;36;984
2026-06-10T22:01:50.615;599628110615383300;29;44;981
2026-06-10T22:01:50.653;599628110653844900;32;36;977
2026-06-10T22:01:50.692;599628110692306300;29;38;982
2026-06-10T22:01:50.730;599628110730767900;29;36;979
2026-06-10T22:01:50.769;599628110769229400;35;45;981
2026-06-10T22:01:50.807;599628110807691000;34;39;979
2026-06-10T22:01:50.846;599628110846152600;30;41;982
2026-06-10T22:01:50.884;599628110884614000;30;36;982
2026-06-10T22:01:50.923;599628110923075600;35;39;976
2026-06-10T22:01:50.961;599628110961537200;32;42;979
2026-06-10T22:01:51.000;599628110999998700;31;40;980
2026-06-10T22:01:51.038;599628111038460200;27;39;980
2026-06-10T22:01:51.076;599628111076921700;34;40;980
2026-06-10T22:01:51.115;599628111115383300;29;44;981
2026-06-10T22:01:51.153;599628111153844900;26;39;980
2026-06-10T22:01:51.192;599628111192306300;25;40;975
2026-06-10T22:01:51.230;599628111230767900;31;34;976
2026-06-10T22:01:51.269;599628111269229400;27;39;983
2026-06-10T22:01:51.307;599628111307691000;26;40;977
2026-06-10T22:01:51.346;599628111346152400;28;45;978
2026-06-10T22:01:51.384;599628111384614000;34;35;983
2026-06-10T22:01:51.423;599628111423075600;29;45;981
2026-06-10T22:01:51.461;599628111461537200;35;37;985
2026-06-10T22:01:51.500;599628111499998700;30;44;983
2026-06-10T22:01:51.538;599628111538460200;35;39;981
2026-06-10T22:01:51.576;599628111576921700;32;38;982
2026-06-10T22:01:51.615;599628111615383300;25;39;992
2026-06-10T22:01:51.653;599628111653844900;35;44;990
2026-06-10T22:01:51.692;599628111692306300;28;39;995
2026-06-10T22:01:51.730;599628111730767900;35;41;989
2026-06-10T22:01:51.769;599628111769229400;28;46;989
2026-06-10T22:01:51.807;599628111807691000;32;45;994
2026-06-10T22:01:51.846;599628111846152400;27;34;998
2026-06-10T22:01:51.884;599628111884614000;33;43;998
2026-06-10T22:01:51.923;599628111923075600;27;38;1002
2026-06-10T22:01:51.961;599628111961537200;26;39;997
2026-06-10T22:01:52.000;599628111999998700;36;38;1002
2026-06-10T22:01:52.038;599628112038460200;35;39;997
2026-06-10T22:01:52.076;599628112076921700;33;45;1000
2026-06-10T22:01:52.115;599628112115383300;26;35;999
2026-06-10T22:01:52.153;599628112153844900;32;46;1010
2026-06-10T22:01:52.192;599628112192306300;29;36;1006
2026-06-10T22:01:52.230;599628112230767900;29;42;1004
2026-06-10T22:01:52.269;599628112269229400;32;44;1011
2026-06-10T22:01:52.307;599628112307691000;30;37;1010
2026-06-10T22:01:52.346;599628112346152400;31;35;1010
2026-06-10T22:01:52.384;599628112384614000;35;44;1016
2026-06-10T22:01:52.423;599628112423075600;32;40;1012
2026-06-10T22:01:52.461;599628112461537200;31;35;1017
2026-06-10T22:01:52.500;599628112499998600;26;37;1011
2026-06-10T22:01:52.538;599628112538460200;32;43;1016
2026-06-10T22:01:52.576;599628112576921700;33;35;1020
2026-06-10T22:01:52.615;599628112615383300;27;35;1017
2026-06-10T22:01:52.653;599628112653844900;26;36;1022
2026-06-10T22:01:52.692;599628112692306300;27;42;1021
2026-06-10T22:01:52.730;599628112730767900;30;36;1017
2026-06-10T22:01:52.769;599628112769229400;29;43;1021
2026-06-10T22:01:52.807;599628112807691000;26;35;1025
