Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2026-06-21T06:05:37.935;835351548278316444;-501789;-511129;-518929;-650652;
2026-06-21T06:05:37.942;835351548285723852;-501955;-511295;-519095;-650652;
2026-06-21T06:05:37.950;835351548293131259;-502109;-511449;-519249;-650652;
2026-06-21T06:05:37.957;835351548300538667;-502251;-511591;-519391;-650652;
2026-06-21T06:05:37.965;835351548307946074;-502381;-511721;-519521;-650652;
2026-06-21T06:05:37.972;835351548315353481;-502497;-511837;-519637;-650652;
2026-06-21T06:05:37.979;835351548322760889;-502599;-511939;-519739;-650652;
2026-06-21T06:05:37.987;835351548330168296;-502685;-512025;-519825;-650652;
2026-06-21T06:05:37.994;835351548337575704;-502756;-512096;-519896;-650652;
2026-06-21T06:05:38.002;835351548344983111;-502812;-512152;-519952;-650652;
2026-06-21T06:05:38.009;835351548352390519;-502851;-512191;-519991;-650652;
2026-06-21T06:05:38.016;835351548359797926;-502874;-512214;-520014;-650652;
2026-06-21T06:05:38.024;835351548367205333;-502881;-512221;-520021;-650652;
2026-06-21T06:05:38.031;835351548374612741;-502872;-512212;-520012;-650652;
2026-06-21T06:05:38.039;835351548382020148;-502847;-512187;-519987;-650652;
2026-06-21T06:05:38.046;835351548389427556;-502807;-512147;-519947;-650652;
2026-06-21T06:05:38.053;835351548396834963;-502751;-512091;-519891;-650652;
2026-06-21T06:05:38.061;835351548404242370;-502682;-512022;-519822;-650652;
2026-06-21T06:05:38.068;835351548411649778;-502599;-511939;-519739;-650652;
2026-06-21T06:05:38.076;835351548419057185;-502503;-511843;-519643;-650652;
2026-06-21T06:05:38.083;835351548426464593;-502396;-511736;-519536;-650652;
2026-06-21T06:05:38.091;835351548433872000;-502277;-511617;-519417;-650652;
2026-06-21T06:05:38.098;835351548441279407;-502149;-511489;-519289;-650652;
2026-06-21T06:05:38.105;835351548448686815;-502012;-511352;-519152;-650652;
2026-06-21T06:05:38.113;835351548456094222;-501868;-511208;-519008;-650652;
2026-06-21T06:05:38.120;835351548463501630;-501717;-511057;-518857;-650652;
2026-06-21T06:05:38.128;835351548470909037;-501561;-510901;-518701;-650652;
2026-06-21T06:05:38.135;835351548478316444;-501402;-510742;-518542;-650652;
2026-06-21T06:05:38.142;835351548485723852;-501240;-510580;-518380;-650652;
2026-06-21T06:05:38.150;835351548493131259;-501076;-510416;-518216;-650651;
2026-06-21T06:05:38.157;835351548500538667;-500913;-510253;-518053;-650651;
2026-06-21T06:05:38.165;835351548507946074;-500750;-510090;-517890;-650651;
2026-06-21T06:05:38.172;835351548515353481;-500590;-509930;-517730;-650651;
2026-06-21T06:05:38.179;835351548522760889;-500433;-509773;-517573;-650651;
2026-06-21T06:05:38.187;835351548530168296;-500280;-509620;-517420;-650651;
2026-06-21T06:05:38.194;835351548537575704;-500132;-509472;-517272;-650651;
2026-06-21T06:05:38.202;835351548544983111;-499990;-509330;-517130;-650651;
2026-06-21T06:05:38.209;835351548552390519;-499855;-509195;-516995;-650651;
2026-06-21T06:05:38.216;835351548559797926;-499727;-509067;-516867;-650651;
2026-06-21T06:05:38.224;835351548567205333;-499607;-508947;-516747;-650651;
2026-06-21T06:05:38.231;835351548574612741;-499495;-508835;-516635;-650651;
2026-06-21T06:05:38.239;835351548582020148;-499392;-508732;-516532;-650651;
2026-06-21T06:05:38.246;835351548589427556;-499298;-508638;-516438;-650651;
2026-06-21T06:05:38.253;835351548596834963;-499213;-508553;-516353;-650651;
2026-06-21T06:05:38.261;835351548604242370;-499137;-508477;-516277;-650651;
2026-06-21T06:05:38.268;835351548611649778;-499070;-508410;-516210;-650651;
2026-06-21T06:05:38.276;835351548619057185;-499012;-508352;-516152;-650651;
2026-06-21T06:05:38.283;835351548626464593;-498962;-508302;-516102;-650651;
2026-06-21T06:05:38.291;835351548633872000;-498921;-508261;-516061;-650651;
2026-06-21T06:05:38.298;835351548641279407;-498887;-508227;-516027;-650651;
2026-06-21T06:05:38.305;835351548648686815;-498860;-508200;-516000;-650651;
2026-06-21T06:05:38.313;835351548656094222;-498839;-508179;-515979;-650651;
2026-06-21T06:05:38.320;835351548663501630;-498824;-508164;-515964;-650651;
2026-06-21T06:05:38.328;835351548670909037;-498815;-508155;-515955;-650651;
2026-06-21T06:05:38.335;835351548678316444;-498809;-508149;-515949;-650651;
2026-06-21T06:05:38.342;835351548685723852;-498807;-508147;-515947;-650651;
2026-06-21T06:05:38.350;835351548693131259;-498808;-508148;-515948;-650651;
2026-06-21T06:05:38.357;835351548700538667;-498811;-508151;-515951;-650651;
2026-06-21T06:05:38.365;835351548707946074;-498814;-508154;-515954;-650651;
2026-06-21T06:05:38.372;835351548715353481;-498818;-508158;-515958;-650651;
2026-06-21T06:05:38.379;835351548722760889;-498821;-508161;-515961;-650651;
2026-06-21T06:05:38.387;835351548730168296;-498823;-508163;-515963;-650651;
2026-06-21T06:05:38.394;835351548737575704;-498823;-508163;-515963;-650651;
2026-06-21T06:05:38.402;835351548744983111;-498820;-508160;-515960;-650651;
2026-06-21T06:05:38.409;835351548752390519;-498813;-508153;-515953;-650651;
2026-06-21T06:05:38.416;835351548759797926;-498803;-508143;-515943;-650651;
2026-06-21T06:05:38.424;835351548767205333;-498789;-508129;-515929;-650651;
2026-06-21T06:05:38.431;835351548774612741;-498770;-508110;-515910;-650651;
2026-06-21T06:05:38.439;835351548782020148;-498747;-508087;-515887;-650651;
2026-06-21T06:05:38.446;835351548789427556;-498718;-508058;-515858;-650651;
2026-06-21T06:05:38.453;835351548796834963;-498684;-508024;-515824;-650651;
2026-06-21T06:05:38.461;835351548804242370;-498645;-507985;-515785;-650651;
2026-06-21T06:05:38.468;835351548811649778;-498601;-507941;-515741;-650651;
2026-06-21T06:05:38.476;835351548819057185;-498553;-507893;-515693;-650651;
2026-06-21T06:05:38.483;835351548826464593;-498500;-507840;-515640;-650651;
2026-06-21T06:05:38.491;835351548833872000;-498443;-507783;-515583;-650651;
2026-06-21T06:05:38.498;835351548841279407;-498382;-507722;-515522;-650651;
2026-06-21T06:05:38.505;835351548848686815;-498319;-507659;-515459;-650651;
2026-06-21T06:05:38.513;835351548856094222;-498253;-507593;-515393;-650651;
2026-06-21T06:05:38.520;835351548863501630;-498186;-507526;-515326;-650651;
2026-06-21T06:05:38.528;835351548870909037;-498118;-507458;-515258;-650651;
2026-06-21T06:05:38.535;835351548878316444;-498051;-507391;-515191;-650651;
2026-06-21T06:05:38.542;835351548885723852;-497984;-507324;-515124;-650651;
2026-06-21T06:05:38.550;835351548893131259;-497920;-507260;-515060;-650651;
2026-06-21T06:05:38.557;835351548900538667;-497858;-507198;-514998;-650651;
2026-06-21T06:05:38.565;835351548907946074;-497800;-507140;-514940;-650651;
2026-06-21T06:05:38.572;835351548915353481;-497748;-507088;-514888;-650651;
2026-06-21T06:05:38.579;835351548922760889;-497701;-507041;-514841;-650651;
2026-06-21T06:05:38.587;835351548930168296;-497661;-507001;-514801;-650651;
2026-06-21T06:05:38.594;835351548937575704;-497629;-506969;-514769;-650651;
2026-06-21T06:05:38.602;835351548944983111;-497605;-506945;-514745;-650651;
2026-06-21T06:05:38.609;835351548952390519;-497591;-506931;-514731;-650651;
2026-06-21T06:05:38.616;835351548959797926;-497587;-506927;-514727;-650651;
2026-06-21T06:05:38.624;835351548967205333;-497595;-506935;-514735;-650651;
2026-06-21T06:05:38.631;835351548974612741;-497613;-506953;-514753;-650651;
2026-06-21T06:05:38.639;835351548982020148;-497644;-506984;-514784;-650651;
2026-06-21T06:05:38.646;835351548989427556;-497686;-507026;-514826;-650651;
2026-06-21T06:05:38.653;835351548996834963;-497742;-507082;-514882;-650651;
2026-06-21T06:05:38.661;835351549004242370;-497810;-507150;-514950;-650651;
2026-06-21T06:05:38.668;835351549011649778;-497892;-507232;-515032;-650651;
2026-06-21T06:05:38.676;835351549019057185;-497986;-507326;-515126;-650651;
2026-06-21T06:05:38.683;835351549026464593;-498093;-507433;-515233;-650651;
2026-06-21T06:05:38.691;835351549033872000;-498213;-507553;-515353;-650651;
2026-06-21T06:05:38.698;835351549041279407;-498344;-507684;-515484;-650651;
2026-06-21T06:05:38.705;835351549048686815;-498487;-507827;-515627;-650651;
2026-06-21T06:05:38.713;835351549056094222;-498641;-507981;-515781;-650651;
2026-06-21T06:05:38.720;835351549063501630;-498805;-508145;-515945;-650651;
2026-06-21T06:05:38.728;835351549070909037;-498979;-508319;-516119;-650651;
2026-06-21T06:05:38.735;835351549078316444;-499160;-508500;-516300;-650651;
2026-06-21T06:05:38.742;835351549085723852;-499350;-508690;-516490;-650651;
2026-06-21T06:05:38.750;835351549093131259;-499545;-508885;-516685;-650651;
2026-06-21T06:05:38.757;835351549100538667;-499745;-509085;-516885;-650651;
2026-06-21T06:05:38.765;835351549107946074;-499949;-509289;-517089;-650651;
2026-06-21T06:05:38.772;835351549115353481;-500156;-509496;-517296;-650651;
2026-06-21T06:05:38.779;835351549122760889;-500363;-509703;-517503;-650651;
2026-06-21T06:05:38.787;835351549130168296;-500571;-509911;-517711;-650651;
2026-06-21T06:05:38.794;835351549137575704;-500777;-510117;-517917;-650651;
2026-06-21T06:05:38.802;835351549144983111;-500979;-510319;-518119;-650651;
2026-06-21T06:05:38.809;835351549152390519;-501178;-510518;-518318;-650651;
2026-06-21T06:05:38.816;835351549159797926;-501370;-510710;-518510;-650651;
2026-06-21T06:05:38.824;835351549167205333;-501556;-510896;-518696;-650651;
2026-06-21T06:05:38.831;835351549174612741;-501733;-511073;-518873;-650651;
2026-06-21T06:05:38.839;835351549182020148;-501901;-511241;-519041;-650651;
2026-06-21T06:05:38.846;835351549189427556;-502058;-511398;-519198;-650651;
2026-06-21T06:05:38.853;835351549196834963;-502204;-511544;-519344;-650651;
2026-06-21T06:05:38.861;835351549204242370;-502336;-511676;-519476;-650651;
2026-06-21T06:05:38.868;835351549211649778;-502456;-511796;-519596;-650651;
2026-06-21T06:05:38.876;835351549219057185;-502560;-511900;-519700;-650651;
2026-06-21T06:05:38.883;835351549226464593;-502650;-511990;-519790;-650651;
2026-06-21T06:05:38.891;835351549233872000;-502725;-512065;-519865;-650651;
2026-06-21T06:05:38.898;835351549241279407;-502784;-512124;-519924;-650651;
2026-06-21T06:05:38.905;835351549248686815;-502826;-512166;-519966;-650651;
2026-06-21T06:05:38.913;835351549256094222;-502852;-512192;-519992;-650651;
2026-06-21T06:05:38.920;835351549263501630;-502862;-512202;-520002;-650651;
2026-06-21T06:05:38.928;835351549270909037;-502856;-512196;-519996;-650651;
2026-06-21T06:05:38.935;835351549278316444;-502834;-512174;-519974;-650651;
2026-06-21T06:05:38.942;835351549285723852;-502796;-512136;-519936;-650651;
2026-06-21T06:05:38.950;835351549293131259;-502743;-512083;-519883;-650651;
2026-06-21T06:05:38.957;835351549300538667;-502676;-512016;-519816;-650651;
2026-06-21T06:05:38.965;835351549307946074;-502595;-511935;-519735;-650651;
2026-06-21T06:05:38.972;835351549315353481;-502501;-511841;-519641;-650651;
2026-06-21T06:05:38.979;835351549322760889;-502395;-511735;-519535;-650651;
2026-06-21T06:05:38.987;835351549330168296;-502278;-511618;-519418;-650651;
2026-06-21T06:05:38.994;835351549337575704;-502151;-511491;-519291;-650651;
2026-06-21T06:05:39.002;835351549344983111;-502015;-511355;-519155;-650651;
2026-06-21T06:05:39.009;835351549352390519;-501871;-511211;-519011;-650651;
2026-06-21T06:05:39.016;835351549359797926;-501721;-511061;-518861;-650651;
2026-06-21T06:05:39.024;835351549367205333;-501566;-510906;-518706;-650651;
2026-06-21T06:05:39.031;835351549374612741;-501406;-510746;-518546;-650651;
2026-06-21T06:05:39.039;835351549382020148;-501244;-510584;-518384;-650651;
2026-06-21T06:05:39.046;835351549389427556;-501080;-510420;-518220;-650651;
2026-06-21T06:05:39.053;835351549396834963;-500916;-510256;-518056;-650651;
2026-06-21T06:05:39.061;835351549404242370;-500753;-510093;-517893;-650651;
2026-06-21T06:05:39.068;835351549411649778;-500592;-509932;-517732;-650651;
2026-06-21T06:05:39.076;835351549419057185;-500433;-509773;-517573;-650651;
2026-06-21T06:05:39.083;835351549426464593;-500279;-509619;-517419;-650651;
2026-06-21T06:05:39.091;835351549433872000;-500130;-509470;-517270;-650651;
2026-06-21T06:05:39.098;835351549441279407;-499987;-509327;-517127;-650651;
2026-06-21T06:05:39.105;835351549448686815;-499851;-509191;-516991;-650651;
2026-06-21T06:05:39.113;835351549456094222;-499722;-509062;-516862;-650651;
2026-06-21T06:05:39.120;835351549463501630;-499600;-508940;-516740;-650651;
2026-06-21T06:05:39.128;835351549470909037;-499487;-508827;-516627;-650651;
2026-06-21T06:05:39.135;835351549478316444;-499383;-508723;-516523;-650651;
2026-06-21T06:05:39.142;835351549485723852;-499288;-508628;-516428;-650651;
2026-06-21T06:05:39.150;835351549493131259;-499202;-508542;-516342;-650651;
2026-06-21T06:05:39.157;835351549500538667;-499125;-508465;-516265;-650651;
2026-06-21T06:05:39.165;835351549507946074;-499056;-508396;-516196;-650651;
2026-06-21T06:05:39.172;835351549515353481;-498997;-508337;-516137;-650651;
2026-06-21T06:05:39.179;835351549522760889;-498947;-508287;-516087;-650651;
2026-06-21T06:05:39.187;835351549530168296;-498904;-508244;-516044;-650651;
2026-06-21T06:05:39.194;835351549537575704;-498869;-508209;-516009;-650651;
2026-06-21T06:05:39.202;835351549544983111;-498841;-508181;-515981;-650651;
2026-06-21T06:05:39.209;835351549552390519;-498820;-508160;-515960;-650651;
2026-06-21T06:05:39.216;835351549559797926;-498805;-508145;-515945;-650651;
2026-06-21T06:05:39.224;835351549567205333;-498795;-508135;-515935;-650651;
2026-06-21T06:05:39.231;835351549574612741;-498789;-508129;-515929;-650651;
2026-06-21T06:05:39.239;835351549582020148;-498787;-508127;-515927;-650651;
2026-06-21T06:05:39.246;835351549589427556;-498787;-508127;-515927;-650651;
2026-06-21T06:05:39.253;835351549596834963;-498790;-508130;-515930;-650651;
2026-06-21T06:05:39.261;835351549604242370;-498793;-508133;-515933;-650651;
2026-06-21T06:05:39.268;835351549611649778;-498797;-508137;-515937;-650651;
2026-06-21T06:05:39.276;835351549619057185;-498800;-508140;-515940;-650651;
2026-06-21T06:05:39.283;835351549626464593;-498802;-508142;-515942;-650651;
2026-06-21T06:05:39.291;835351549633872000;-498802;-508142;-515942;-650651;
2026-06-21T06:05:39.298;835351549641279407;-498799;-508139;-515939;-650651;
2026-06-21T06:05:39.305;835351549648686815;-498793;-508133;-515933;-650651;
2026-06-21T06:05:39.313;835351549656094222;-498783;-508123;-515923;-650651;
2026-06-21T06:05:39.320;835351549663501630;-498769;-508109;-515909;-650651;
2026-06-21T06:05:39.328;835351549670909037;-498750;-508090;-515890;-650651;
2026-06-21T06:05:39.335;835351549678316444;-498727;-508067;-515867;-650651;
2026-06-21T06:05:39.342;835351549685723852;-498698;-508038;-515838;-650651;
2026-06-21T06:05:39.350;835351549693131259;-498664;-508004;-515804;-650651;
2026-06-21T06:05:39.357;835351549700538667;-498626;-507966;-515766;-650651;
2026-06-21T06:05:39.365;835351549707946074;-498582;-507922;-515722;-650651;
2026-06-21T06:05:39.372;835351549715353481;-498533;-507873;-515673;-650651;
2026-06-21T06:05:39.379;835351549722760889;-498480;-507820;-515620;-650651;
2026-06-21T06:05:39.387;835351549730168296;-498423;-507763;-515563;-650651;
2026-06-21T06:05:39.394;835351549737575704;-498362;-507702;-515502;-650651;
2026-06-21T06:05:39.402;835351549744983111;-498299;-507639;-515439;-650651;
2026-06-21T06:05:39.409;835351549752390519;-498233;-507573;-515373;-650651;
2026-06-21T06:05:39.416;835351549759797926;-498166;-507506;-515306;-650651;
2026-06-21T06:05:39.424;835351549767205333;-498098;-507438;-515238;-650651;
2026-06-21T06:05:39.431;835351549774612741;-498030;-507370;-515170;-650650;
2026-06-21T06:05:39.439;835351549782020148;-497963;-507303;-515103;-650650;
2026-06-21T06:05:39.446;835351549789427556;-497898;-507238;-515038;-650650;
2026-06-21T06:05:39.453;835351549796834963;-497837;-507177;-514977;-650650;
2026-06-21T06:05:39.461;835351549804242370;-497779;-507119;-514919;-650650;
2026-06-21T06:05:39.468;835351549811649778;-497726;-507066;-514866;-650650;
2026-06-21T06:05:39.476;835351549819057185;-497679;-507019;-514819;-650650;
2026-06-21T06:05:39.483;835351549826464593;-497639;-506979;-514779;-650650;
2026-06-21T06:05:39.491;835351549833872000;-497607;-506947;-514747;-650650;
2026-06-21T06:05:39.498;835351549841279407;-497584;-506924;-514724;-650650;
2026-06-21T06:05:39.505;835351549848686815;-497570;-506910;-514710;-650650;
2026-06-21T06:05:39.513;835351549856094222;-497566;-506906;-514706;-650650;
2026-06-21T06:05:39.520;835351549863501630;-497573;-506913;-514713;-650650;
2026-06-21T06:05:39.528;835351549870909037;-497592;-506932;-514732;-650650;
2026-06-21T06:05:39.535;835351549878316444;-497623;-506963;-514763;-650650;
2026-06-21T06:05:39.542;835351549885723852;-497666;-507006;-514806;-650650;
2026-06-21T06:05:39.550;835351549893131259;-497722;-507062;-514862;-650650;
2026-06-21T06:05:39.557;835351549900538667;-497791;-507131;-514931;-650650;
2026-06-21T06:05:39.565;835351549907946074;-497873;-507213;-515013;-650650;
2026-06-21T06:05:39.572;835351549915353481;-497968;-507308;-515108;-650650;
2026-06-21T06:05:39.579;835351549922760889;-498076;-507416;-515216;-650650;
2026-06-21T06:05:39.587;835351549930168296;-498196;-507536;-515336;-650650;
2026-06-21T06:05:39.594;835351549937575704;-498329;-507669;-515469;-650650;
2026-06-21T06:05:39.602;835351549944983111;-498473;-507813;-515613;-650650;
2026-06-21T06:05:39.609;835351549952390519;-498628;-507968;-515768;-650650;
2026-06-21T06:05:39.616;835351549959797926;-498793;-508133;-515933;-650650;
2026-06-21T06:05:39.624;835351549967205333;-498967;-508307;-516107;-650650;
2026-06-21T06:05:39.631;835351549974612741;-499150;-508490;-516290;-650650;
2026-06-21T06:05:39.639;835351549982020148;-499339;-508679;-516479;-650650;
2026-06-21T06:05:39.646;835351549989427556;-499536;-508876;-516676;-650650;
2026-06-21T06:05:39.653;835351549996834963;-499737;-509077;-516877;-650650;
2026-06-21T06:05:39.661;835351550004242370;-499941;-509281;-517081;-650650;
2026-06-21T06:05:39.668;835351550011649778;-500149;-509489;-517289;-650650;
